start_s,end_s,cell_id,imsi,rnti,lcid,n_tx_pdus,tx_bytes,n_rx_pdus,rx_bytes,delay_s,delay_std_dev_s,delay_min_s,delay_max_s,pdu_size_bytes,pdu_size_std_dev_bytes,pdu_size_min_bytes,pdu_size_max_bytes
5.4,5.5,1,3,5,3,233,305230,57,74670,0.744312,0.0193922,0.712997,0.774997,1310,0.0,1310.0,1310.0
5.4,5.5,1,4,4,3,198,259380,67,87770,0.395728,0.412411,0.205496,1.42883,1310,0.0,1310.0,1310.0
5.4,5.5,1,5,12,3,198,259380,98,128380,1.5384,0.753403,0.639577,2.19099,1310,0.0,1310.0,1310.0
5.4,5.5,1,6,10,3,198,259380,137,179470,0.845628,0.757843,0.116218,1.65949,1310,0.0,1310.0,1310.0
5.4,5.5,1,7,3,3,198,259380,57,74670,2.31253,0.00987821,2.29399,2.32949,1310,0.0,1310.0,1310.0
5.4,5.5,1,8,7,3,198,259380,88,115280,1.0701,0.598589,0.692491,2.09922,1310,0.0,1310.0,1310.0
5.4,5.5,1,9,1,3,198,259380,58,75980,2.56757,1.46424,0.10449,3.44199,1310,0.0,1310.0,1310.0
5.4,5.5,1,10,6,3,198,259380,59,77290,2.0677,0.379503,0.0588211,2.14699,1310,0.0,1310.0,1310.0
5.4,5.5,1,11,2,3,198,259380,58,75980,2.23261,0.206171,2.18999,3.77432,1310,0.0,1310.0,1310.0
5.4,5.5,1,12,8,3,1579,2068490,64,83840,1.07564,0.746295,0.00798693,1.60349,1310,0.0,1310.0,1310.0
5.5,5.6,1,1,9,3,198,259380,102,133620,1.13473,0.909797,0.0920808,1.9625,1310,0.0,1310.0,1310.0
5.5,5.6,1,2,11,3,198,259380,73,95630,0.0486962,0.0578625,0.00349773,0.22758,1310,0.0,1310.0,1310.0
5.5,5.6,1,3,5,3,1078,1412180,54,70740,0.0249133,0.0118396,0.00349665,0.0434967,1310,0.0,1310.0,1310.0
5.5,5.6,1,4,4,3,198,259380,199,260690,1.07929,0.531328,0.237996,1.45533,1310,0.0,1310.0,1310.0
5.5,5.6,1,5,12,3,198,259380,153,200430,1.33875,0.75883,0.683077,2.24399,1310,0.0,1310.0,1310.0
5.5,5.6,1,6,10,3,198,259380,159,208290,0.679834,0.746343,0.107683,1.69199,1310,0.0,1310.0,1310.0
5.5,5.6,1,7,3,3,198,259380,58,75980,2.35637,0.0154929,2.33049,2.38199,1310,0.0,1310.0,1310.0
5.5,5.6,1,8,7,3,198,259380,75,98250,1.07377,0.568848,0.738491,2.10082,1310,0.0,1310.0,1310.0
5.5,5.6,1,9,1,3,198,259380,64,83840,3.41469,0.00397973,3.40749,3.42299,1310,0.0,1310.0,1310.0
5.5,5.6,1,10,6,3,198,259380,58,75980,2.12864,0.0354865,1.86649,2.14499,1310,0.0,1310.0,1310.0
5.5,5.6,1,11,2,3,198,259380,67,87770,2.29202,0.283957,2.22099,3.91171,1310,0.0,1310.0,1310.0
5.5,5.6,1,12,8,3,1698,2224380,54,70740,0.0227092,0.00971804,0.00348693,0.0404869,1310,0.0,1310.0,1310.0
5.6,5.7,1,1,9,3,198,259380,113,148030,1.10137,0.906571,0.149831,1.998,1310,0.0,1310.0,1310.0
5.6,5.7,1,2,11,3,198,259380,60,78600,0.0775761,0.0414422,0.0484977,0.27908,1310,0.0,1310.0,1310.0
5.6,5.7,1,3,5,3,198,259380,64,83840,0.44409,0.441494,0.0469967,0.949497,1310,0.0,1310.0,1310.0
5.6,5.7,1,4,4,3,198,259380,145,189950,0.902687,0.54143,0.287996,1.40297,1310,0.0,1310.0,1310.0
5.6,5.7,1,5,12,3,198,259380,60,78600,2.18397,0.345869,0.689577,2.28299,1310,0.0,1310.0,1310.0
5.6,5.7,1,6,10,3,198,259380,200,262000,0.563551,0.732393,0.0646826,1.72299,1310,0.0,1310.0,1310.0
5.6,5.7,1,7,3,3,198,259380,65,85150,2.40134,0.0115964,2.38149,2.42149,1310,0.0,1310.0,1310.0
5.6,5.7,1,8,7,3,198,259380,71,93010,1.03231,0.507924,0.770991,2.13482,1310,0.0,1310.0,1310.0
5.6,5.7,1,9,1,3,198,259380,58,75980,3.38726,0.0148103,3.36449,3.41849,1310,0.0,1310.0,1310.0
5.6,5.7,1,10,6,3,198,259380,67,87770,2.10393,0.321105,0.282821,2.18049,1310,0.0,1310.0,1310.0
5.6,5.7,1,11,2,3,198,259380,81,106110,2.78354,0.773971,2.26649,3.99032,1310,0.0,1310.0,1310.0
5.6,5.7,1,12,8,3,198,259380,58,75980,0.0573289,0.0206446,0.0369869,0.190819,1310,0.0,1310.0,1310.0
5.7,5.8,1,1,9,3,198,259380,113,148030,1.25568,0.893357,0.193331,2.043,1310,0.0,1310.0,1310.0
5.7,5.8,1,2,11,3,198,259380,60,78600,0.117738,0.0483119,0.0879977,0.39358,1310,0.0,1310.0,1310.0
5.7,5.8,1,3,5,3,1275,1670250,54,70740,0.025617,0.0113266,0.00349665,0.0454967,1310,0.0,1310.0,1310.0
5.7,5.8,1,4,4,3,198,259380,179,234490,1.05724,0.498408,0.310496,1.40847,1310,0.0,1310.0,1310.0
5.7,5.8,1,5,12,3,198,259380,157,205670,1.3516,0.726465,0.793077,2.31749,1310,0.0,1310.0,1310.0
5.7,5.8,1,6,10,3,198,259380,215,281650,0.551536,0.789915,0.00102188,1.77349,1310,0.0,1310.0,1310.0
5.7,5.8,1,7,3,3,198,259380,57,74670,2.43747,0.0113293,2.41699,2.45649,1310,0.0,1310.0,1310.0
5.7,5.8,1,8,7,3,198,259380,71,93010,0.974766,0.407706,0.816991,2.21307,1310,0.0,1310.0,1310.0
5.7,5.8,1,9,1,3,4028,5276680,56,73360,1.51049,1.6824,0.00399017,3.40149,1310,0.0,1310.0,1310.0
5.7,5.8,1,10,6,3,198,259380,58,75980,2.16947,0.242158,0.359321,2.22049,1310,0.0,1310.0,1310.0
5.7,5.8,1,11,2,3,198,259380,72,94320,2.64831,0.679201,2.30199,4.05721,1310,0.0,1310.0,1310.0
5.7,5.8,1,12,8,3,780,1021800,65,85150,0.0987792,0.0141763,0.0739869,0.122487,1310,0.0,1310.0,1310.0
5.8,5.9,1,1,9,3,198,259380,167,218770,0.858802,0.868258,0.221724,2.081,1310,0.0,1310.0,1310.0
5.8,5.9,1,2,11,3,198,259380,69,90390,0.17038,0.0696959,0.130498,0.480723,1310,0.0,1310.0,1310.0
5.8,5.9,1,3,5,3,198,259380,57,74670,0.0558563,0.00842125,0.0409967,0.0724967,1310,0.0,1310.0,1310.0
5.8,5.9,1,4,4,3,198,259380,259,339290,1.12242,0.404569,0.345996,1.38447,1310,0.0,1310.0,1310.0
5.8,5.9,1,5,12,3,198,259380,182,238420,1.32664,0.745752,0.765827,2.35599,1310,0.0,1310.0,1310.0
5.8,5.9,1,6,10,3,198,259380,143,187330,0.715024,0.878519,0.00120045,1.81049,1310,0.0,1310.0,1310.0
5.8,5.9,1,7,3,3,198,259380,57,74670,2.47572,0.0104056,2.45749,2.49399,1310,0.0,1310.0,1310.0
5.8,5.9,1,8,7,3,198,259380,100,131000,1.44685,0.670676,0.866991,2.24007,1310,0.0,1310.0,1310.0
5.8,5.9,1,9,1,3,1623,2126130,64,83840,0.804748,1.42133,0.00349017,3.36349,1310,0.0,1310.0,1310.0
5.8,5.9,1,10,6,3,198,259380,58,75980,2.24626,0.0150091,2.22099,2.27199,1310,0.0,1310.0,1310.0
5.8,5.9,1,11,2,3,198,259380,68,89080,2.45511,0.409831,2.32949,4.08943,1310,0.0,1310.0,1310.0
5.8,5.9,1,12,8,3,974,1275940,6,7860,0.131654,0.00335659,0.128487,0.137487,1310,0.0,1310.0,1310.0
5.9,6.0,1,1,9,3,198,259380,97,127070,1.3483,0.904136,0.258081,2.12,1310,0.0,1310.0,1310.0
5.9,6.0,1,2,11,3,198,259380,65,85150,0.243569,0.122364,0.178498,0.57283,1310,0.0,1310.0,1310.0
5.9,6.0,1,3,5,3,198,259380,65,85150,0.0946274,0.0123811,0.0729967,0.116997,1310,0.0,1310.0,1310.0
5.9,6.0,1,4,4,3,198,259380,192,251520,0.975649,0.408284,0.382996,1.28658,1310,0.0,1310.0,1310.0
5.9,6.0,1,5,12,3,198,259380,197,258070,1.23222,0.741598,0.738327,2.39699,1310,0.0,1310.0,1310.0
5.9,6.0,1,6,10,3,198,259380,80,104800,1.3292,0.820921,0.00132545,1.85399,1310,0.0,1310.0,1310.0
5.9,6.0,1,7,3,3,198,259380,65,85150,2.50915,0.0124125,2.48799,2.53399,1310,0.0,1310.0,1310.0
5.9,6.0,1,8,7,3,198,259380,59,77290,0.957032,0.2398,0.894491,2.22554,1310,0.0,1310.0,1310.0
5.9,6.0,1,9,1,3,1002,1312620,57,74670,0.947271,1.50939,0.0399902,3.49799,1310,0.0,1310.0,1310.0
5.9,6.0,1,10,6,3,198,259380,65,85150,2.26291,0.212839,0.577071,2.31349,1310,0.0,1310.0,1310.0
5.9,6.0,1,11,2,3,198,259380,67,87770,2.64303,0.619965,2.37999,4.21632,1310,0.0,1310.0,1310.0
5.9,6.0,1,12,8,3,758,992980,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6.0,6.1,1,1,9,3,198,259380,115,150650,1.35467,0.900281,0.316831,2.166,1310,0.0,1310.0,1310.0
6.0,6.1,1,2,11,3,198,259380,67,87770,0.292555,0.141633,0.217498,0.655258,1310,0.0,1310.0,1310.0
6.0,6.1,1,3,5,3,1111,1455410,57,74670,0.139619,0.0138313,0.115997,0.163497,1310,0.0,1310.0,1310.0
6.0,6.1,1,4,4,3,198,259380,180,235800,0.99032,0.371638,0.430496,1.26008,1310,0.0,1310.0,1310.0
6.0,6.1,1,5,12,3,198,259380,293,383830,1.01472,0.692254,0.609827,2.44099,1310,0.0,1310.0,1310.0
6.0,6.1,1,6,10,3,198,259380,106,138860,1.1734,0.873398,0.0823254,1.90049,1310,0.0,1310.0,1310.0
6.0,6.1,1,7,3,3,8713,11414030,43,56330,2.49088,0.38849,0.00349233,2.57299,1310,0.0,1310.0,1310.0
6.0,6.1,1,8,7,3,198,259380,66,86460,0.979472,0.176907,0.932491,2.39072,1310,0.0,1310.0,1310.0
6.0,6.1,1,9,1,3,2274,2978940,51,66810,2.23478,1.51834,0.00449017,3.41549,1310,0.0,1310.0,1310.0
6.0,6.1,1,10,6,3,198,259380,91,119210,1.74564,0.803111,0.657821,2.37899,1310,0.0,1310.0,1310.0
6.0,6.1,1,11,2,3,198,259380,75,98250,2.88217,0.794908,2.42149,4.31446,1310,0.0,1310.0,1310.0
6.0,6.1,1,12,8,3,1178,1543180,57,74670,0.0890659,0.0407142,0.00598693,0.118987,1310,0.0,1310.0,1310.0
6.1,6.2,1,1,9,3,198,259380,111,145410,1.31443,0.916369,0.348831,2.2085,1310,0.0,1310.0,1310.0
6.1,6.2,1,2,11,3,198,259380,67,87770,0.279409,0.0708369,0.242998,0.679008,1310,0.0,1310.0,1310.0
6.1,6.2,1,3,5,3,198,259380,58,75980,0.185281,0.0128268,0.163997,0.208497,1310,0.0,1310.0,1310.0
6.1,6.2,1,4,4,3,198,259380,330,432300,1.03096,0.251306,0.469996,1.23933,1310,0.0,1310.0,1310.0
6.1,6.2,1,5,12,3,198,259380,180,235800,1.27155,0.896677,0.591077,2.48349,1310,0.0,1310.0,1310.0
6.1,6.2,1,6,10,3,198,259380,91,119210,1.28591,0.843061,0.144504,1.93499,1310,0.0,1310.0,1310.0
6.1,6.2,1,7,3,3,1294,1695140,55,72050,0.0200742,0.0104224,0.00449233,0.0404923,1310,0.0,1310.0,1310.0
6.1,6.2,1,8,7,3,198,259380,57,74670,0.994377,0.011217,0.975491,1.01399,1310,0.0,1310.0,1310.0
6.1,6.2,1,9,1,3,198,259380,143,187330,1.05636,1.04418,0.00399017,3.03882,1310,0.0,1310.0,1310.0
6.1,6.2,1,10,6,3,198,259380,71,93010,2.0839,0.673368,0.708928,2.44599,1310,0.0,1310.0,1310.0
6.1,6.2,1,11,2,3,198,259380,67,87770,2.54186,0.322407,2.46099,4.40571,1310,0.0,1310.0,1310.0
6.1,6.2,1,12,8,3,198,259380,57,74670,1.23467,0.58989,0.113987,2.19249,1310,0.0,1310.0,1310.0
6.2,6.3,1,1,9,3,198,259380,86,112660,1.61281,0.85888,0.398224,2.234,1310,0.0,1310.0,1310.0
6.2,6.3,1,2,11,3,198,259380,65,85150,0.363449,0.158763,0.290998,0.84608,1310,0.0,1310.0,1310.0
6.2,6.3,1,3,5,3,198,259380,64,83840,0.220536,0.0128169,0.198497,0.243997,1310,0.0,1310.0,1310.0
6.2,6.3,1,4,4,3,198,259380,211,276410,0.871324,0.224958,0.515496,1.04983,1310,0.0,1310.0,1310.0
6.2,6.3,1,5,12,3,198,259380,157,205670,1.2849,0.923736,0.582827,2.52399,1310,0.0,1310.0,1310.0
6.2,6.3,1,6,10,3,198,259380,84,110040,1.40147,0.806736,0.199325,1.97199,1310,0.0,1310.0,1310.0
6.2,6.3,1,7,3,3,831,1088610,64,83840,0.422547,0.910708,0.0394923,2.76499,1310,0.0,1310.0,1310.0
6.2,6.3,1,8,7,3,198,259380,65,85150,1.20158,0.479286,1.01399,2.59682,1310,0.0,1310.0,1310.0
6.2,6.3,1,9,1,3,198,259380,168,220080,0.392751,0.278111,0.0474902,1.01132,1310,0.0,1310.0,1310.0
6.2,6.3,1,10,6,3,198,259380,75,98250,2.26191,0.577274,0.789214,2.52149,1310,0.0,1310.0,1310.0
6.2,6.3,1,11,2,3,198,259380,94,123140,3.28502,0.942937,2.51149,4.47382,1310,0.0,1310.0,1310.0
6.2,6.3,1,12,8,3,198,259380,58,75980,0.755737,0.12151,0.218987,0.991987,1310,0.0,1310.0,1310.0
6.3,6.4,1,1,9,3,198,259380,647,847570,0.430833,0.623064,0.000991562,2.268,1310,0.0,1310.0,1310.0
6.3,6.4,1,2,11,3,198,259380,75,98250,0.500966,0.303077,0.321498,1.37408,1310,0.0,1310.0,1310.0
6.3,6.4,1,3,5,3,198,259380,58,75980,1.24363,0.56615,0.242497,1.5765,1310,0.0,1310.0,1310.0
6.3,6.4,1,4,4,3,198,259380,221,289510,0.872423,0.169194,0.562996,0.99297,1310,0.0,1310.0,1310.0
6.3,6.4,1,5,12,3,198,259380,207,271170,1.12241,0.882422,0.544077,2.55099,1310,0.0,1310.0,1310.0
6.3,6.4,1,6,10,3,198,259380,102,133620,1.38783,0.813747,0.285183,2.02249,1310,0.0,1310.0,1310.0
6.3,6.4,1,7,3,3,1897,2485070,34,44540,0.490713,1.03649,0.00449233,2.72049,1310,0.0,1310.0,1310.0
6.3,6.4,1,8,7,3,198,259380,65,85150,1.1035,0.196206,1.05399,2.65682,1310,0.0,1310.0,1310.0
6.3,6.4,1,9,1,3,557,729670,65,85150,0.130464,0.0793633,0.0824902,0.361965,1310,0.0,1310.0,1310.0
6.3,6.4,1,10,6,3,198,259380,64,83840,2.3766,0.522346,0.885571,2.58899,1310,0.0,1310.0,1310.0
6.3,6.4,1,11,2,3,198,259380,116,151960,3.52332,0.966729,2.54549,4.50832,1310,0.0,1310.0,1310.0
6.3,6.4,1,12,8,3,198,259380,65,85150,0.602125,0.0119391,0.586487,0.640987,1310,0.0,1310.0,1310.0
6.4,6.5,1,1,9,3,198,259380,138,180780,0.947975,1.12628,0.000991562,2.306,1310,0.0,1310.0,1310.0
6.4,6.5,1,2,11,3,198,259380,72,94320,0.482072,0.299301,0.365998,1.39108,1310,0.0,1310.0,1310.0
6.4,6.5,1,3,5,3,198,259380,57,74670,1.55146,0.00585834,1.5395,1.563,1310,0.0,1310.0,1310.0
6.4,6.5,1,4,4,3,198,259380,202,264620,0.843451,0.13515,0.612496,0.950328,1310,0.0,1310.0,1310.0
6.4,6.5,1,5,12,3,198,259380,181,237110,1.25862,0.977265,0.532077,2.60099,1310,0.0,1310.0,1310.0
6.4,6.5,1,6,10,3,198,259380,121,158510,1.15076,0.847132,0.338575,2.06499,1310,0.0,1310.0,1310.0
6.4,6.5,1,7,3,3,482,631420,58,75980,0.455794,0.948441,0.0314923,2.75049,1310,0.0,1310.0,1310.0
6.4,6.5,1,8,7,3,198,259380,58,75980,1.13022,0.0158674,1.10449,1.15649,1310,0.0,1310.0,1310.0
6.4,6.5,1,9,1,3,198,259380,65,85150,0.148336,0.0135297,0.12699,0.17249,1310,0.0,1310.0,1310.0
6.4,6.5,1,10,6,3,198,259380,58,75980,2.62545,0.019748,2.59449,2.65649,1310,0.0,1310.0,1310.0
6.4,6.5,1,11,2,3,198,259380,106,138860,3.36445,0.955721,2.57349,4.55457,1310,0.0,1310.0,1310.0
6.4,6.5,1,12,8,3,198,259380,57,74670,0.582785,0.00687832,0.569987,0.597987,1310,0.0,1310.0,1310.0
6.5,6.6,1,1,9,3,198,259380,181,237110,0.747338,1.08692,0.000991562,2.348,1310,0.0,1310.0,1310.0
6.5,6.6,1,2,11,3,198,259380,57,74670,0.412717,0.010379,0.391998,0.431498,1310,0.0,1310.0,1310.0
6.5,6.6,1,3,5,3,198,259380,65,85150,1.5128,0.0140667,1.489,1.551,1310,0.0,1310.0,1310.0
6.5,6.6,1,4,4,3,198,259380,159,208290,0.809206,0.112448,0.653496,0.91122,1310,0.0,1310.0,1310.0
6.5,6.6,1,5,12,3,198,259380,228,298680,1.03272,0.927557,0.457577,2.63999,1310,0.0,1310.0,1310.0
6.5,6.6,1,6,10,3,198,259380,151,197810,1.03031,0.838723,0.364825,2.11199,1310,0.0,1310.0,1310.0
6.5,6.6,1,7,3,3,198,259380,64,83840,1.91665,0.351341,0.217992,2.50699,1310,0.0,1310.0,1310.0
6.5,6.6,1,8,7,3,198,259380,58,75980,1.2091,0.222603,1.15849,2.87297,1310,0.0,1310.0,1310.0
6.5,6.6,1,9,1,3,327,428370,57,74670,0.197104,0.0146942,0.17299,0.22149,1310,0.0,1310.0,1310.0
6.5,6.6,1,10,6,3,6529,8552990,57,74670,1.32428,1.33979,0.00348909,2.68999,1310,0.0,1310.0,1310.0
6.5,6.6,1,11,2,3,198,259380,100,131000,3.45002,0.972852,2.60749,4.61196,1310,0.0,1310.0,1310.0
6.5,6.6,1,12,8,3,198,259380,57,74670,0.568338,0.00799269,0.552487,0.580987,1310,0.0,1310.0,1310.0
